Cement_component_1,Blast Furnace Slag_component_2,Fly_Ash_component_3,Water_component_4,Superplasticizer_component_5,Coarse_Aggregate_component_6,Fine_Aggregate_component_7,Age_day,prediction
331.0,0.0,0.0,978.0,825.0,3.0,13.52,,29.305999999999994
382.0,0.0,0.0,1047.0,739.0,7.0,24.0,,29.305999999999994
382.0,0.0,0.0,1047.0,739.0,28.0,37.42,,29.634999999999998
382.0,0.0,0.0,1111.0,784.0,7.0,11.47,,29.305999999999994
281.0,0.0,0.0,1104.0,774.0,28.0,22.44,,30.47083333333334
339.0,0.0,0.0,1069.0,754.0,7.0,21.16,,29.305999999999994
339.0,0.0,0.0,1069.0,754.0,28.0,31.84,,29.34983333333333
295.0,0.0,0.0,1069.0,769.0,7.0,14.8,,30.427000000000003
295.0,0.0,0.0,1069.0,769.0,28.0,25.18,,30.47083333333334
238.0,0.0,0.0,1118.0,789.0,28.0,17.54,,30.47083333333334
296.0,0.0,0.0,1085.0,765.0,7.0,14.2,,30.427000000000003
296.0,0.0,0.0,1085.0,765.0,28.0,21.65,,30.47083333333334
296.0,0.0,0.0,1085.0,765.0,90.0,29.39,,30.03133333333333
331.0,0.0,0.0,879.0,825.0,3.0,13.52,,29.305999999999994
331.0,0.0,0.0,978.0,825.0,7.0,16.26,,29.305999999999994
331.0,0.0,0.0,978.0,825.0,28.0,31.45,,29.34983333333333
331.0,0.0,0.0,978.0,825.0,90.0,37.23,,29.442500000000003
349.0,0.0,0.0,1047.0,806.0,7.0,18.13,,29.305999999999994
349.0,0.0,0.0,1047.0,806.0,28.0,32.72,,29.25383333333333
349.0,0.0,0.0,1047.0,806.0,90.0,39.49,,29.825666666666667
349.0,0.0,0.0,1047.0,806.0,180.0,41.05,,29.542333333333335
349.0,0.0,0.0,1047.0,806.0,360.0,42.13,,41.625499999999995
302.0,0.0,0.0,974.0,817.0,14.0,18.13,,29.305999999999994
302.0,0.0,0.0,974.0,817.0,180.0,26.74,,28.97
525.0,0.0,0.0,1125.0,613.0,180.0,61.92,,42.742
500.0,0.0,0.0,1125.0,613.0,90.0,47.22,,29.825666666666667
500.0,0.0,0.0,1125.0,613.0,180.0,51.04,,29.542333333333335
500.0,0.0,0.0,1125.0,613.0,270.0,55.16,,41.95166666666666
540.0,0.0,0.0,1125.0,613.0,3.0,41.64,,30.117333333333335
252.0,0.0,0.0,1111.0,784.0,7.0,13.71,,30.427000000000003
252.0,0.0,0.0,1111.0,784.0,28.0,19.69,,30.47083333333334
339.0,0.0,0.0,1060.0,754.0,28.0,31.65,,29.34983333333333
393.0,0.0,0.0,940.0,758.0,3.0,19.11,,29.49283333333333
393.0,0.0,0.0,940.0,758.0,28.0,39.58,,30.018166666666666
393.0,0.0,0.0,940.0,758.0,90.0,48.79,,29.825666666666667
382.0,0.0,0.0,1047.0,739.0,7.0,24.0,,29.305999999999994
382.0,0.0,0.0,1047.0,739.0,28.0,37.42,,29.634999999999998
252.0,0.0,0.0,1111.0,784.0,7.0,11.47,,30.427000000000003
252.0,0.0,0.0,1111.0,784.0,28.0,19.69,,30.47083333333334
310.0,0.0,0.0,970.0,850.0,7.0,14.99,,29.305999999999994
310.0,0.0,0.0,970.0,850.0,28.0,27.92,,29.34983333333333
310.0,0.0,0.0,970.0,850.0,90.0,34.68,,29.5385
310.0,0.0,0.0,970.0,850.0,180.0,37.33,,29.15916666666667
310.0,0.0,0.0,970.0,850.0,360.0,38.11,,41.09949999999999
525.0,0.0,0.0,1125.0,613.0,3.0,33.8,,29.830166666666663
525.0,0.0,0.0,1125.0,613.0,7.0,42.42,,30.117333333333335
525.0,0.0,0.0,1125.0,613.0,14.0,48.4,,30.117333333333335
525.0,0.0,0.0,1125.0,613.0,28.0,55.94,,30.018166666666666
525.0,0.0,0.0,1125.0,613.0,90.0,58.78,,29.825666666666667
525.0,0.0,0.0,1125.0,613.0,270.0,67.11,,43.04633333333334
322.0,0.0,0.0,974.0,800.0,14.0,20.77,,29.305999999999994
322.0,0.0,0.0,974.0,800.0,28.0,25.18,,29.34983333333333
322.0,0.0,0.0,974.0,800.0,180.0,29.59,,28.97
302.0,0.0,0.0,974.0,817.0,28.0,21.75,,29.34983333333333
397.0,0.0,0.0,1040.0,734.0,28.0,39.09,,30.018166666666666
480.0,0.0,0.0,936.0,721.0,3.0,24.39,,29.448999999999995
522.0,0.0,0.0,896.0,896.0,7.0,50.51,,41.93066666666665
522.0,0.0,0.0,896.0,896.0,28.0,74.99,,41.93066666666665
273.0,105.0,82.0,904.0,680.0,28.0,37.17,,34.8765
162.0,190.0,148.0,838.0,741.0,28.0,33.76,,36.88516666666667
154.0,144.0,112.0,923.0,658.0,28.0,16.5,,35.70016666666667
147.0,115.0,89.0,860.0,829.0,28.0,19.99,,33.05649999999999
152.0,178.0,139.0,944.0,695.0,28.0,36.35,,40.359666666666676
310.0,143.0,111.0,914.0,651.0,28.0,33.69,,37.3495
144.0,0.0,175.0,943.0,844.0,28.0,15.42,,30.620666666666686
304.0,140.0,0.0,895.0,722.0,28.0,33.42,,37.3495
374.0,0.0,0.0,1013.0,730.0,28.0,39.05,,30.018166666666666
159.0,149.0,116.0,953.0,720.0,28.0,27.68,,37.229
153.0,239.0,0.0,1002.0,684.0,28.0,26.86,,37.40183333333333
310.0,143.0,0.0,914.0,804.0,28.0,45.3,,41.033
305.0,0.0,100.0,959.0,705.0,28.0,30.12,,30.09716666666667
151.0,0.0,184.0,991.0,772.0,28.0,15.57,,30.620666666666676
142.0,167.0,130.0,883.0,785.0,28.0,44.61,,42.30266666666667
298.0,137.0,107.0,878.0,655.0,28.0,53.52,,39.28866666666667
321.0,164.0,0.0,870.0,774.0,28.0,57.21,,42.316833333333335
366.0,187.0,0.0,824.0,757.0,28.0,65.91,,42.33416666666667
280.0,129.0,100.0,825.0,805.0,28.0,52.82,,35.25966666666667
252.0,97.0,76.0,835.0,821.0,28.0,33.4,,33.21
165.0,0.0,150.0,1023.0,729.0,28.0,18.03,,30.620666666666676
156.0,243.0,0.0,1022.0,698.0,28.0,37.36,,40.876333333333335
160.0,188.0,146.0,829.0,710.0,28.0,32.84,,36.88516666666667
298.0,0.0,107.0,879.0,815.0,28.0,42.64,,30.57866666666667
318.0,0.0,126.0,861.0,737.0,28.0,40.06,,30.57866666666667
287.0,121.0,94.0,904.0,696.0,28.0,41.94,,35.25966666666667
326.0,166.0,0.0,882.0,790.0,28.0,61.23,,42.316833333333335
356.0,0.0,142.0,801.0,778.0,28.0,40.87,,30.57866666666667
132.0,207.0,161.0,867.0,736.0,28.0,33.3,,35.97366666666667
322.0,149.0,0.0,951.0,709.0,28.0,52.42,,42.316833333333335
164.0,0.0,200.0,849.0,846.0,28.0,15.09,,30.620666666666676
314.0,0.0,113.0,925.0,783.0,28.0,38.46,,30.57866666666667
321.0,0.0,128.0,870.0,780.0,28.0,37.26,,30.195500000000003
140.0,164.0,128.0,869.0,656.0,28.0,35.23,,36.775333333333336
288.0,121.0,0.0,908.0,829.0,28.0,42.13,,34.99466666666667
298.0,0.0,107.0,880.0,744.0,28.0,31.87,,30.09716666666667
265.0,111.0,86.0,833.0,790.0,28.0,41.54,,35.25966666666667
160.0,250.0,0.0,1049.0,688.0,28.0,39.45,,43.40233333333334
166.0,260.0,0.0,859.0,827.0,28.0,37.91,,44.760333333333335
276.0,116.0,90.0,870.0,768.0,28.0,44.28,,35.25966666666667
322.0,0.0,116.0,818.0,813.0,28.0,31.18,,30.09716666666667
149.0,139.0,109.0,892.0,780.0,28.0,23.69,,34.495333333333335
159.0,187.0,0.0,990.0,789.0,28.0,32.76,,37.1435
261.0,100.0,78.0,864.0,761.0,28.0,32.4,,33.663000000000004
237.0,92.0,71.0,853.0,695.0,28.0,28.63,,33.569
313.0,0.0,113.0,1002.0,689.0,28.0,36.8,,30.195500000000003
155.0,183.0,0.0,1047.0,697.0,28.0,18.28,,37.1435
146.0,230.0,0.0,827.0,872.0,28.0,33.06,,37.287333333333336
296.0,0.0,107.0,819.0,778.0,28.0,31.42,,30.47083333333334
133.0,210.0,0.0,949.0,795.0,28.0,31.03,,37.74233333333333
313.0,145.0,0.0,867.0,824.0,28.0,44.39,,41.033
152.0,0.0,112.0,992.0,816.0,28.0,12.18,,30.362333333333346
153.0,145.0,113.0,1002.0,689.0,28.0,25.56,,35.70016666666667
140.0,133.0,103.0,916.0,753.0,28.0,36.44,,36.66433333333333
149.0,236.0,0.0,847.0,893.0,28.0,32.96,,37.969833333333334
300.0,0.0,120.0,878.0,728.0,28.0,23.84,,30.09716666666667
153.0,145.0,113.0,867.0,824.0,28.0,26.23,,37.210499999999996
148.0,0.0,137.0,1002.0,830.0,28.0,17.95,,30.620666666666676
326.0,0.0,138.0,801.0,792.0,28.0,40.68,,30.57866666666667
153.0,145.0,0.0,1000.0,822.0,28.0,19.01,,35.70733333333333
262.0,111.0,86.0,895.0,733.0,28.0,33.72,,33.834500000000006
158.0,0.0,195.0,898.0,713.0,28.0,8.54,,30.362333333333346
151.0,0.0,185.0,1074.0,678.0,28.0,13.46,,30.620666666666676
273.0,0.0,90.0,931.0,762.0,28.0,32.24,,30.37483333333334
149.0,118.0,92.0,953.0,780.0,28.0,23.52,,33.05649999999999
143.0,169.0,143.0,967.0,643.0,28.0,29.72,,36.517
260.0,101.0,78.0,936.0,763.0,28.0,49.77,,35.19616666666667
313.0,161.0,0.0,917.0,759.0,28.0,52.44,,42.316833333333335
284.0,120.0,0.0,970.0,794.0,28.0,40.93,,34.99466666666667
336.0,0.0,0.0,986.0,817.0,28.0,44.86,,30.018166666666666
145.0,0.0,134.0,979.0,812.0,28.0,13.2,,30.36233333333335
150.0,237.0,0.0,1069.0,675.0,28.0,37.43,,40.876333333333335
144.0,170.0,133.0,814.0,805.0,28.0,29.87,,37.971333333333334
331.0,170.0,0.0,811.0,802.0,28.0,56.61,,42.075833333333335
155.0,0.0,143.0,1047.0,697.0,28.0,12.46,,30.362333333333346
155.0,183.0,0.0,877.0,868.0,28.0,23.79,,38.65383333333333
135.0,0.0,166.0,961.0,805.0,28.0,13.29,,30.36233333333335
266.0,112.0,87.0,910.0,745.0,28.0,39.42,,35.25966666666667
314.0,145.0,113.0,869.0,690.0,28.0,46.23,,41.96466666666667
313.0,145.0,0.0,1000.0,822.0,28.0,44.52,,41.033
146.0,173.0,0.0,986.0,817.0,28.0,23.74,,36.202666666666666
144.0,136.0,106.0,941.0,774.0,28.0,26.14,,33.386833333333335
148.0,0.0,182.0,839.0,884.0,28.0,15.52,,30.620666666666676
277.0,117.0,91.0,946.0,666.0,28.0,43.57,,35.25966666666667
298.0,0.0,107.0,953.0,784.0,28.0,35.86,,30.195500000000003
313.0,145.0,0.0,1002.0,689.0,28.0,41.05,,41.033
155.0,184.0,143.0,880.0,699.0,28.0,28.99,,36.88516666666667
289.0,134.0,0.0,924.0,760.0,28.0,46.24,,37.7655
148.0,175.0,0.0,1000.0,828.0,28.0,26.92,,36.202666666666666
145.0,0.0,179.0,824.0,869.0,28.0,10.54,,30.36233333333335
313.0,0.0,0.0,1000.0,822.0,28.0,25.1,,29.34983333333333
136.0,162.0,126.0,923.0,764.0,28.0,29.07,,36.54633333333333
155.0,0.0,143.0,877.0,868.0,28.0,9.74,,30.362333333333346
255.0,99.0,77.0,919.0,749.0,28.0,33.8,,33.3815
162.0,207.0,172.0,822.0,638.0,28.0,39.84,,40.359666666666676
136.0,196.0,98.0,847.0,783.0,28.0,26.97,,37.483999999999995
164.0,163.0,128.0,961.0,641.0,28.0,27.23,,37.45783333333333
162.0,214.0,164.0,820.0,680.0,28.0,30.65,,36.88516666666667
157.0,214.0,152.0,819.0,704.0,28.0,33.05,,36.88516666666667
149.0,153.0,194.0,935.0,623.0,28.0,24.58,,37.1995
135.0,105.0,193.0,965.0,643.0,28.0,21.91,,34.12299999999999
159.0,209.0,161.0,848.0,669.0,28.0,30.88,,36.88516666666667
144.0,15.0,195.0,1021.0,709.0,28.0,15.34,,32.486166666666676
154.0,174.0,185.0,845.0,612.0,28.0,24.34,,36.62683333333333
167.0,187.0,195.0,898.0,636.0,28.0,23.89,,36.88516666666667
184.0,86.0,190.0,923.0,623.0,28.0,22.93,,32.528666666666666
156.0,178.0,187.0,854.0,614.0,28.0,29.41,,36.88516666666667
236.9,91.7,71.5,852.9,695.4,28.0,28.63,,33.44416666666667
313.3,0.0,113.0,1001.9,688.7,28.0,36.8,,30.195500000000003
154.8,183.4,0.0,1047.4,696.7,28.0,18.29,,37.1435
145.9,230.5,0.0,827.0,871.8,28.0,32.72,,37.287333333333336
296.0,0.0,106.7,819.2,778.4,28.0,31.42,,30.47083333333334
133.1,210.2,0.0,949.4,795.3,28.0,28.94,,37.74233333333333
313.3,145.0,0.0,867.2,824.0,28.0,40.93,,41.033
151.6,0.0,111.9,992.0,815.9,28.0,12.18,,30.362333333333346
153.1,145.0,113.0,1001.9,688.7,28.0,25.56,,35.70016666666667
139.9,132.6,103.3,916.0,753.4,28.0,36.44,,36.66433333333333
149.5,236.0,0.0,846.8,892.7,28.0,32.96,,37.969833333333334
299.8,0.0,119.8,878.2,727.6,28.0,23.84,,30.09716666666667
153.1,145.0,113.0,867.2,824.0,28.0,26.23,,37.210499999999996
148.1,0.0,136.6,1001.8,830.1,28.0,17.96,,30.620666666666676
326.5,0.0,137.9,801.1,792.5,28.0,38.63,,30.57866666666667
152.7,144.7,0.0,999.7,822.2,28.0,19.01,,35.70733333333333
261.9,110.5,86.1,895.2,732.6,28.0,33.72,,33.834500000000006
158.4,0.0,194.9,897.7,712.9,28.0,8.54,,30.362333333333346
150.7,0.0,185.3,1074.5,678.0,28.0,13.46,,30.620666666666676
272.6,0.0,89.6,931.3,762.2,28.0,32.25,,30.37483333333334
149.0,117.6,91.7,953.4,780.3,28.0,23.52,,33.05649999999999
143.0,169.4,142.7,967.4,643.5,28.0,29.73,,36.517
259.9,100.6,78.4,935.7,762.9,28.0,49.77,,35.19616666666667
312.9,160.5,0.0,916.6,759.5,28.0,52.45,,42.316833333333335
284.0,119.7,0.0,970.4,794.2,28.0,40.93,,34.99466666666667
336.5,0.0,0.0,985.8,816.8,28.0,44.87,,30.018166666666666
144.8,0.0,133.6,979.5,811.5,28.0,13.2,,30.36233333333335
150.0,236.8,0.0,1069.3,674.8,28.0,37.43,,40.876333333333335
143.7,170.2,132.6,814.1,805.3,28.0,29.87,,37.971333333333334
330.5,169.6,0.0,811.0,802.3,28.0,56.62,,42.075833333333335
154.8,0.0,142.8,1047.4,696.7,28.0,12.46,,30.362333333333346
154.8,183.4,0.0,877.2,867.7,28.0,23.79,,38.65383333333333
134.7,0.0,165.7,961.0,804.9,28.0,13.29,,30.36233333333335
266.2,112.3,87.5,909.7,744.5,28.0,39.42,,35.25966666666667
314.0,145.3,113.2,869.1,690.2,28.0,46.23,,42.637166666666666
312.7,144.7,0.0,999.7,822.2,28.0,44.52,,41.033
145.7,172.6,0.0,985.8,816.8,28.0,23.74,,36.202666666666666
143.8,136.3,106.2,941.5,774.3,28.0,26.15,,33.386833333333335
148.1,0.0,182.1,838.9,884.3,28.0,15.53,,30.620666666666676
277.0,116.8,91.0,946.5,665.6,28.0,43.58,,35.25966666666667
298.1,0.0,107.5,953.2,784.0,28.0,35.87,,30.195500000000003
313.3,145.0,0.0,1001.9,688.7,28.0,41.05,,41.033
155.2,183.9,143.2,879.6,698.5,28.0,28.99,,36.88516666666667
289.0,133.7,0.0,924.1,760.1,28.0,46.25,,37.7655
147.8,175.1,0.0,1000.0,828.5,28.0,26.92,,36.202666666666666
145.4,0.0,178.9,824.0,868.7,28.0,10.54,,30.36233333333335
312.7,0.0,0.0,999.7,822.2,28.0,25.1,,29.34983333333333
136.4,161.6,125.8,922.6,764.4,28.0,29.07,,36.54633333333333
154.8,0.0,142.8,877.2,867.7,28.0,9.74,,30.362333333333346
255.3,98.8,77.0,919.0,749.3,28.0,33.8,,33.3815
272.8,105.1,81.8,904.0,679.7,28.0,37.17,,34.8765
162.0,190.1,148.1,838.1,741.4,28.0,33.76,,36.88516666666667
153.6,144.2,112.3,923.2,657.9,28.0,16.5,,35.70016666666667
146.5,114.6,89.3,860.0,829.5,28.0,19.99,,33.05649999999999
151.8,178.1,138.7,944.0,694.6,28.0,36.35,,40.359666666666676
309.9,142.8,111.2,913.9,651.2,28.0,38.22,,41.96466666666667
143.6,0.0,174.9,942.7,844.5,28.0,15.42,,30.620666666666686
303.6,139.9,0.0,895.5,722.5,28.0,33.42,,37.3495
374.3,0.0,0.0,1013.2,730.4,28.0,39.06,,30.018166666666666
158.6,148.9,116.0,953.3,719.7,28.0,27.68,,37.229
152.6,238.7,0.0,1001.8,683.9,28.0,26.86,,37.40183333333333
310.0,142.8,0.0,914.3,804.0,28.0,45.3,,41.033
304.8,0.0,99.6,959.4,705.2,28.0,30.12,,30.09716666666667
150.9,0.0,183.9,991.2,772.2,28.0,15.57,,30.620666666666676
141.9,166.6,129.7,882.6,785.3,28.0,44.61,,42.30266666666667
297.8,137.2,106.9,878.4,655.3,28.0,53.52,,39.28866666666667
321.3,164.2,0.0,870.0,774.0,28.0,57.22,,42.316833333333335
366.0,187.0,0.0,824.3,756.9,28.0,65.91,,42.33416666666667
279.8,128.9,100.4,825.1,804.9,28.0,52.83,,35.25966666666667
252.1,97.1,75.6,835.5,821.4,28.0,33.4,,33.21
164.6,0.0,150.4,1023.3,728.9,28.0,18.03,,30.620666666666676
155.6,243.5,0.0,1022.0,697.7,28.0,37.36,,43.40233333333334
160.2,188.0,146.4,828.7,709.7,28.0,35.31,,36.88516666666667
298.1,0.0,107.0,879.0,815.2,28.0,42.64,,30.57866666666667
317.9,0.0,126.5,860.5,736.6,28.0,40.06,,30.57866666666667
287.3,120.5,93.9,904.4,695.9,28.0,43.8,,35.25966666666667
325.6,166.4,0.0,881.6,790.0,28.0,61.24,,42.316833333333335
355.9,0.0,141.6,801.4,778.4,28.0,40.87,,30.57866666666667
132.0,206.5,160.9,866.9,735.6,28.0,33.31,,35.97366666666667
322.5,148.6,0.0,951.0,709.5,28.0,52.43,,42.316833333333335
164.2,0.0,200.1,849.3,846.0,28.0,15.09,,30.620666666666676
313.8,0.0,112.6,925.3,782.9,28.0,38.46,,30.57866666666667
321.4,0.0,127.9,870.1,779.7,28.0,37.27,,30.195500000000003
139.7,163.9,127.7,868.6,655.6,28.0,35.23,,36.775333333333336
288.4,121.0,0.0,907.9,829.5,28.0,42.14,,34.99466666666667
298.2,0.0,107.0,879.6,744.2,28.0,31.88,,30.09716666666667
264.5,111.0,86.5,832.6,790.4,28.0,41.54,,35.25966666666667
159.8,250.0,0.0,1049.3,688.2,28.0,39.46,,43.40233333333334
166.0,259.7,0.0,858.8,826.8,28.0,37.92,,44.760333333333335
276.4,116.0,90.3,870.1,768.3,28.0,44.28,,35.25966666666667
322.2,0.0,115.6,817.9,813.4,28.0,31.18,,30.09716666666667
148.5,139.4,108.6,892.4,780.0,28.0,23.7,,34.75933333333334
159.1,186.7,0.0,989.6,788.9,28.0,32.77,,37.1435
260.9,100.5,78.3,864.5,761.5,28.0,32.4,,33.663000000000004
540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28.0,27.827666666666673
540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,27.827666666666673
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270.0,41.13966666666667
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365.0,41.13966666666667
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360.0,38.64533333333333
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,38.478
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365.0,41.400333333333336
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,33.38566666666667
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28.0,33.672999999999995
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,28.124333333333343
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,36.00866666666668
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28.0,32.407666666666664
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,40.02816666666666
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90.0,36.735666666666674
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28.0,32.99933333333333
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90.0,38.43033333333333
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90.0,36.497333333333344
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,42.91766666666667
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90.0,39.647333333333336
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180.0,39.77149999999999
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180.0,40.02816666666666
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,27.203
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3.0,14.632333333333333
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180.0,38.98233333333334
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,39.71766666666667
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270.0,39.71766666666667
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270.0,41.400333333333336
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,42.91766666666667
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28.0,33.659
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,17.783333333333335
304.0,76.0,0.0,228.0,0.0,932.0,670.0,365.0,40.852333333333334
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365.0,40.593333333333334
198.6,132.4,0.0,192.0,0.0,978.4,825.5,180.0,38.64533333333333
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,39.77149999999999
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,39.22066666666667
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,39.65966666666667
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,32.54811111111111
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90.0,38.991666666666674
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,38.98383333333332
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180.0,39.65966666666667
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90.0,41.327
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,40.02816666666666
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365.0,39.65966666666667
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,39.71766666666667
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,39.1795
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,18.432000000000002
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.100333333333333
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,41.400333333333336
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7.0,18.242777777777782
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,17.114
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,41.13966666666667
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180.0,39.22066666666667
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,37.305333333333344
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,39.308333333333344
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,15.079666666666666
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,17.125666666666667
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,39.77149999999999
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3.0,16.417666666666666
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,40.852333333333334
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,33.553333333333335
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,40.852333333333334
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270.0,40.593333333333334
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,15.092
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270.0,39.22066666666667
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,40.593333333333334
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270.0,42.91766666666667
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,38.98233333333334
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,18.032666666666664
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,31.400111111111112
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,27.827666666666673
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3.0,15.871444444444444
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,17.03077777777778
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,16.395
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,16.395
375.0,93.8,0.0,126.6,23.4,852.1,992.6,3.0,15.796666666666669
475.0,118.8,0.0,181.1,8.9,852.1,781.5,3.0,17.202333333333332
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3.0,17.202333333333332
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,16.395
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3.0,16.016000000000002
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3.0,14.43266666666667
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,16.395
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3.0,16.011444444444447
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,16.479666666666667
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,15.871444444444444
323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,17.45611111111111
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3.0,16.790666666666667
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,15.871444444444444
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3.0,15.662
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,15.871444444444444
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3.0,18.221777777777778
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3.0,16.916333333333334
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,15.871444444444444
337.9,189.0,0.0,174.9,9.5,944.7,755.8,3.0,15.871444444444444
374.0,189.2,0.0,170.1,10.1,926.1,756.7,7.0,17.188777777777776
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7.0,18.294444444444444
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,18.752666666666663
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,18.752666666666663
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,17.114
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7.0,19.284333333333333
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,19.284333333333333
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,18.752666666666663
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7.0,18.040000000000003
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7.0,16.96366666666667
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,18.752666666666663
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,17.54311111111111
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,18.83733333333333
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,17.40311111111111
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,18.71977777777778
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,18.108
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,17.40311111111111
